"position","depth","quality","relative_percentage"
21263,107,58.1,0.0192
21264,108,59.2,0
21265,108,58.1,0.019
21266,108,60,0
21267,111,58.9,0.0093
21268,115,54.2,0.0268
21269,116,59.1,0
21270,116,57.2,0
21271,116,61.2,0
21272,116,57.4,0.0088
21273,116,55.1,0.0177
21274,116,58.3,0.0088
21275,116,60.2,0.5664
21276,119,56.6,0.0087
21277,128,55.7,0.0081
21278,128,59.1,0.0081
21279,128,58.9,0
21280,130,57.1,0
21281,130,58.4,0
21282,131,55.9,0
21283,131,57.2,0.0157
21284,131,58,0.0078
21285,132,56.7,0
21286,132,58.4,0.0078
21287,133,58.7,0.0078
21288,135,56,0
21289,135,57.7,0
21290,135,56.9,0.0153
21291,135,57.6,0.0229
21292,135,62,0.0076
21293,137,54.5,0.0075
21294,136,56.6,0.0075
21295,136,55.7,0.015
21296,135,58.8,0.0827
21297,135,59.5,0
21298,137,59.4,0
21299,138,60.8,0.0074
21300,138,60.8,0
21301,140,57.4,0.0072
21302,140,56.5,0
21303,140,57.4,0.0072
21304,140,58.6,0.0145
21305,140,59.3,0.0072
21306,141,55.2,0.0791
21307,142,56.1,0.0071
21308,141,56.7,0
21309,138,57.3,0
21310,136,55.4,0.0224
21311,136,62.1,0
21312,136,56.9,0
21313,136,58.6,0
21314,136,58.6,0
21315,135,57.1,0.0677
21316,131,56.2,0.0078
21317,129,58.6,0
21318,130,60.7,0.0079
21319,130,57.5,0.5197
21320,130,59.9,0
21321,128,55.5,0.0159
21322,128,56.9,0.0159
21323,128,57.5,0.0246
21324,123,57.9,0
21325,122,55.8,0.0167
21326,124,59.1,0
21327,123,58.5,0.0085
21328,123,58.6,0
21329,121,58,0
21330,121,56.9,0.0085
21331,121,58.5,0
21332,120,61.5,0
21333,118,55.1,0.0087
21334,117,59,0.0088
21335,116,57.7,0
21336,115,57.6,0
21337,112,58.3,0
21338,111,57.7,0
21339,112,58.9,0
21340,72,59.4,0
21341,72,59.5,0.0143
21342,72,57.7,0
21343,75,59.2,0
21344,76,57.8,0.0141
21345,77,63.7,0
21346,76,61.1,0
21347,76,59,0
21348,76,55.6,0
21349,76,57.3,0
21350,76,61.5,0.0143
21351,76,56.6,0
21352,77,59.4,0
21353,75,60,0.0143
21354,80,57.9,0
21355,84,61.4,0.0128
21356,84,57.4,0
21357,84,63.7,0
21358,84,57.5,0
21359,83,60.1,0
21360,83,61.7,0
21361,81,59.2,0
21362,78,55.8,0
21363,78,63.1,0
21364,74,58.7,0
21365,74,58.6,0
21366,75,57.8,0
21367,79,65.4,0
21368,79,61,0
21369,80,67.8,0
21370,81,60.3,0
21371,80,60.1,0
21372,79,61.6,0.0137
21373,79,65.8,0
21374,79,59.7,0
21375,79,58.8,0
21376,80,58.1,0
21377,80,63.3,0
21378,79,61.7,0
21379,79,66.9,0
21380,80,57.5,0
21381,81,60.2,0
21382,81,58.2,0
21383,80,59.1,0
21384,80,60,0
21385,83,60.3,0
21386,85,59,0
21387,85,60.3,0
21388,86,59.3,0
21389,86,55.2,0.0125
21390,87,63.7,0
21391,87,56.2,0
21392,86,59.2,0
21393,86,61,0.0123
21394,83,61.6,0
21395,84,55.6,0
21396,84,63.7,0
21397,84,60.4,0
21398,84,59.2,0
21399,92,60.8,0
21400,93,60.6,0
21401,92,63.8,0
21402,91,63.9,0
21403,89,58.6,0
21404,87,62.1,0
21405,88,61.3,0
21406,88,62.2,0.0116
21407,88,64.1,0
21408,88,62.8,0
21409,86,59.5,0
21410,86,56.9,0
21411,86,63.3,0
21412,86,63.8,0
21413,86,56.6,0.0952
21414,87,60.7,0
21415,87,57.2,0
21416,91,59.5,0
21417,94,60.9,0
21418,96,58.9,0
21419,96,57.3,0.0957
21420,96,56.3,0
21421,96,58.8,0
21422,96,60.7,0.0957
21423,98,60.6,0.0106
21424,98,59.9,0.0851
21425,96,61.9,0
21426,96,60.7,0
21427,87,59.4,0.0964
21428,90,64,0
21429,91,58.7,0.0115
21430,91,57,0.0115
21431,91,57.4,0.0115
21432,91,58.7,0
21433,94,59.6,0.0111
21434,94,58.2,0
21435,94,62.3,0
21436,94,58.5,0
21437,94,57.3,0
21438,92,58.2,0.0114
21439,92,56.3,0.1136
21440,98,56.6,0
21441,98,59.7,0.0108
21442,98,58.1,0
21443,97,56.5,0.0108
21444,97,57.3,0
21445,100,57.7,0
21446,101,59.1,0
21447,101,56.1,0.0103
21448,100,59.5,0.0104
21449,100,55.3,0
21450,100,57.7,0.0104
21451,98,58.3,0.0106
21452,98,60.5,0.0106
21453,98,58.1,0.0106
21454,97,55.5,0.0323
21455,96,58.1,0
21456,95,57.4,0.0109
21457,94,56.8,0.011
21458,95,57,0.0109
21459,95,59.7,0
21460,95,59,0
21461,95,56.2,0.0109
21462,95,60.4,0
21463,97,61.5,0.0106
21464,97,62,0
21465,97,62,0
21466,103,58.3,0
21467,102,57.5,0.0102
21468,103,58.6,0.0101
21469,103,58.3,0
21470,102,59.1,0
21471,102,58.7,0
21472,98,60,0
21473,98,57.7,0
21474,98,57.8,0
21475,97,57.8,0
21476,97,56.5,0.0108
21477,95,57.3,0.022
21478,95,57.4,0.033
21479,95,58.5,0.011
21480,96,57.4,0
21481,96,59.1,0
21482,96,58.3,0.0326
21483,100,56.9,0
21484,101,61.4,0
21485,103,55.3,0.1313
21486,105,57.8,0.0099
21487,105,57,0.0099
21488,105,58.3,0
21489,104,58,0
21490,105,59.3,0.0198
21491,105,57.4,0.1287
21492,102,57.6,0
21493,102,57,0
21494,101,57.3,0
21495,101,58.4,0.0103
21496,101,56.9,0.0103
21497,98,57.6,0.0957
21498,99,57.8,0
21499,98,56.8,0
21500,98,56.3,0.0957
21501,98,59.8,0.0957
21502,97,58.6,0.1075
21503,95,57.6,0.1099
21504,91,56.8,0
21505,88,58.1,0.131
21506,96,59.9,0
21507,96,57.7,0.0109
21508,105,55.4,0.0297
21509,105,56.3,0
21510,105,58.6,0
21511,107,57,0
21512,107,58,0.2039
21513,107,61.1,0
21514,108,57.5,0
21515,107,59.3,0
21516,107,57.2,0.0097
21517,102,55.9,0
21518,102,58.4,0
21519,102,58.6,0
21520,101,55.3,0.0102
21521,101,56.7,0
21522,102,58.1,0.0202
21523,103,56.6,0
21524,103,60.6,0
21525,101,55.6,0
21526,100,57.3,0
21527,100,57,0.0309
21528,101,60.8,0
21529,101,61.5,0
21530,100,62.2,0.0103
21531,99,59.1,0.0104
21532,99,57.3,0.0104
21533,99,56.4,0.0104
21534,95,59.3,0
21535,95,58.1,0.0109
21536,93,58.9,0
21537,93,61.5,0
21538,92,58.1,0
21539,93,60.9,0
21540,92,57.5,0
21541,92,56,0.0225
21542,92,56.5,0.2247
21543,92,59.6,0
21544,92,56.5,0.0112
21545,90,55.4,0.0227
21546,91,58.8,0
21547,91,59.2,0
21548,90,61.9,0
21549,90,60.4,0
21550,90,59.6,0
21551,90,63.7,0.2273
21552,90,57.8,0.0114
21553,90,55.3,0
21554,91,60.4,0
21555,90,56.3,0.023
21556,90,58.5,0
21557,89,57.2,0.2326
21558,90,58.8,0
21559,92,57.6,0.2135
21560,92,56.4,0
21561,92,57.5,0
21562,92,58.2,0.0225
21563,92,56.2,0
21564,95,59.6,0
21565,95,57,0
21566,91,57.3,0.2159
21567,88,57.6,0.0118
21568,87,56.9,0
21569,87,57.8,0.9881
21570,90,58,0
21571,90,54.3,0
21572,91,57.2,0.2159
21573,88,57.3,0.0118
21574,89,57.1,0.0116
21575,89,57.9,0
21576,89,55.9,0
21577,88,56.9,0
21578,89,56.7,0.2184
21579,90,56.1,0
21580,93,56.2,0
21581,93,57.9,0.2333
21582,95,59.6,0
21583,92,58.8,0.0112
21584,93,57.6,0.0111
21585,94,57.7,0
21586,94,58.8,0.011
21587,89,59.5,0.2558
21588,87,58,0.0119
21589,87,55.9,0.0119
21590,87,54.3,0.0119
21591,88,54.3,0.0235
21592,88,57.3,0.0118
21593,88,55.8,0.0118
21594,87,60.6,0.0119
21595,85,57.8,0
21596,84,57.8,0.0123
21597,83,58.4,0.2405
21598,83,63.7,0
21599,82,56.1,0
21600,85,54.9,0.0244
21601,87,60.4,0.0119
21602,87,56.7,0.0119
21603,87,56.6,0.0119
21604,87,57.5,0
21605,88,56.4,0.0118
21606,87,58.6,0.0119
21607,87,56.5,0
21608,87,56.1,0.0357
21609,87,57.3,0.0119
21610,88,56.7,0.0118
21611,89,57.5,0.0233
21612,89,59.2,0
21613,89,56.8,0.0115
21614,90,56.2,0.0114
21615,89,58.5,0
21616,83,57.1,0
21617,84,57,0.0122
21618,85,54.1,0.0244
21619,86,57.4,0
21620,86,54.8,0.0361
21621,84,56.6,0
21622,84,55.6,0.0247
21623,85,56.4,0.0122
21624,85,56.7,0
21625,85,58.3,0.0122
21626,87,56.4,0.1786
21627,87,55,0.0119
21628,86,54.6,0.012
21629,86,56.9,0.012
21630,87,59,0
21631,87,58.6,0
21632,90,55.5,0
21633,85,55.6,0.0244
21634,80,57.5,0.0128
21635,80,56.9,0
21636,80,59.3,0
21637,80,57.6,0.013
21638,80,57.6,0.013
21639,80,61.4,0
21640,79,57.2,0.0395
21641,78,57.4,0.0133
21642,78,58.7,0
21643,76,57.6,0.0135
21644,76,56.3,0.0135
21645,76,58,0.0135
21646,77,58.8,0
21647,78,54.7,0.0263
21648,78,61.3,0
21649,80,55.9,0.0267
21650,79,59.9,0.1467
21651,79,56.6,0.0133
21652,79,56.9,0.0133
21653,84,55.5,0.1125
21654,84,57.5,0.025
21655,83,54.1,0.0127
21656,77,57.8,0.12
21657,80,55.1,0.026
21658,80,56.4,0.0128
21659,80,54.4,0.0128
21660,80,55.7,0.0385
21661,78,55.3,0.0132
21662,78,60.1,0
21663,78,60.6,0
21664,78,56.4,0.0132
21665,79,56,0.026
21666,79,58.3,0
21667,82,56.9,0.1519
21668,89,56.4,0.175
21669,90,55.1,0.012
21670,91,60,0
21671,90,56.2,0.0119
21672,90,57.1,0
21673,91,54.9,0.0118
21674,93,56.9,0.0115
21675,94,57.6,0
21676,94,56.4,0.0114
21677,94,58,0
21678,93,56.4,0.0115
21679,94,55.2,0.0114
21680,94,55.7,0.0341
21681,96,55,0.0337
21682,96,58.2,0
21683,95,56.7,0.0227
21684,101,57,0
21685,101,57.2,0.0215
21686,102,58.1,0.0213
21687,102,56.9,0.0213
21688,103,60.6,0
21689,103,56.7,0
21690,104,56.3,0.0208
21691,105,56.3,0
21692,105,58.4,0
21693,105,57,0
21694,104,56.1,0.0211
21695,103,57.7,0.234
21696,102,56,0
21697,103,55.4,0.0105
21698,102,55.4,0.0105
21699,102,57.1,0.0105
21700,102,57.8,0.0105
21701,103,57.2,0.0104
21702,103,56.7,0
21703,103,59.6,0
21704,101,56.6,0.0213
21705,101,58,0
21706,103,56.2,0.0104
21707,103,57.4,0
21708,98,58.9,0
21709,98,57.2,0
21710,98,57.5,0
21711,99,57.7,0.0215
21712,100,54.9,0
21713,97,59.2,0
21714,96,56.3,0.0222
21715,97,60.9,0.011
21716,97,56.2,0.2747
21717,97,60.1,0
21718,97,56.2,0
21719,97,56.1,0.022
21720,94,60.6,0
21721,98,59.6,0.2609
21722,98,54.7,0.0217
21723,99,58.4,0.0215
21724,98,61.2,0
21725,98,57.7,0
21726,102,57.2,0.0104
21727,102,56.9,0
21728,100,57.1,0.0211
21729,100,60.6,0
21730,97,56.8,0.0109
21731,98,58.3,0
21732,98,56.4,0
21733,98,58.2,0
21734,97,59.1,0
21735,101,57.9,0
21736,102,58.3,0.0103
21737,102,56.4,0
21738,104,59.7,0
21739,104,56.8,0.0101
21740,103,58.3,0
21741,106,57.3,0.0099
21742,107,57,0
21743,108,57.8,0
21744,108,56.3,0
21745,108,58.1,0.0097
21746,110,56.8,0
21747,112,58.9,0
21748,115,56.4,0.0092
21749,115,58.8,0.0092
21750,113,56,0.0093
21751,113,58.1,0.0093
21752,115,56.5,0.0183
21753,119,57,0
21754,119,58.8,0
21755,118,57.4,0.018
21756,118,58.9,0.009
21757,117,56.9,0.0091
21758,119,56.6,0
21759,119,57.2,0
21760,121,58.6,0
21761,120,60.3,0
21762,116,59,0
21763,116,56.5,0.0091
21764,115,56.7,0
21765,115,56.3,0
21766,115,60.2,0
21767,113,56.9,0.0093
21768,113,58,0
21769,111,60.5,0
21770,110,57.4,0.2571
21771,112,55.2,0
21772,114,58.1,0.0092
21773,114,56.6,0
21774,114,56.4,0.0092
21775,114,57.8,0.0092
21776,114,58.8,0.25
21777,119,57.4,0.0089
21778,119,57.9,0
21779,118,57.1,0
21780,118,58,0
21781,119,57.7,0.0089
21782,117,56.6,0.2411
21783,117,61.5,0.0089
21784,117,60.7,0
21785,115,57.6,0.2182
21786,119,58.3,0
21787,120,55.5,0
21788,121,57.6,0
21789,121,58.4,0
21790,118,58.1,0.0088
21791,119,58.7,0
21792,119,58.4,0
21793,122,59.9,0
21794,122,60,0
21795,122,59.1,0.0169
21796,122,57.5,0.0085
21797,121,58.6,0
21798,121,59.2,0.2222
21799,121,58.3,0.0085
21800,120,56.7,0.0086
21801,121,56.8,0.0171
21802,113,57.2,0
21803,113,57.1,0
21804,113,60.6,0
21805,113,57.8,0
21806,113,60.3,0.2202
21807,113,55.9,0.0092
21808,115,56.2,0.009
21809,116,58.8,0
21810,116,56.9,0
21811,116,56.1,0
21812,116,56.3,0.0089
21813,117,60.9,0
21814,118,56.9,0
21815,115,56.5,0.1869
21816,118,58.5,0.0182
21817,109,58.3,0
21818,108,58.2,0.1905
21819,109,58.1,0.0094
21820,110,58.4,0
21821,110,56,0.0187
21822,110,55,0.0093
21823,108,56.6,0.0095
21824,109,57,0.0094
21825,108,56.3,0.0095
21826,108,58.1,0
21827,108,58.3,0.0095
21828,110,57.7,0.0093
21829,110,57.7,0.0093
21830,113,56.6,0
21831,111,55,0
21832,112,58,0
21833,104,58,0
21834,104,55.2,0.02
21835,104,57.2,0.01
21836,103,58.9,0.1717
21837,103,59.4,0.0101
21838,100,56.3,0.0103
21839,101,56.9,0.0206
21840,100,57.7,0
21841,103,56.3,0.0306
21842,103,59.1,0.1837
21843,103,58.8,0
21844,103,56.4,0
21845,102,55.2,0.1735
21846,107,56.2,0.0097
21847,107,57.1,0.0097
21848,107,56.8,0
21849,109,58.5,0
21850,108,58.1,0
21851,108,55.4,0.0096
21852,109,57.5,0.0095
21853,108,57.4,0.0096
21854,110,55.2,0
21855,108,55.5,0
21856,108,56.6,0.0097
21857,106,58.1,0.13
21858,106,55.8,0.01
21859,107,56.7,0
21860,107,55.5,0
21861,107,56.6,0
21862,106,57.1,0
21863,105,55.5,0.1188
21864,106,56.1,0.0098
21865,106,58,0.0098
21866,109,58.3,0
21867,109,58.9,0
21868,110,56.3,0
21869,110,58.4,0.125
21870,110,58.2,0
21871,109,57,0.1165
21872,108,58.5,0
21873,107,56.7,0.0099
21874,107,57.3,0.1188
21875,108,57.2,0.1287
21876,108,57.4,0.0099
21877,107,56.6,0.01
21878,111,58.9,0.0096
21879,112,56.4,0.0095
21880,112,56.4,0.019
21881,112,57.6,0.0096
21882,112,56.9,0
21883,112,56.8,0
21884,113,57.9,0
21885,109,58.7,0
21886,108,58.6,0.01
21887,107,57,0
21888,108,57.8,0.0101
21889,109,55.5,0.01
21890,108,57.5,0
21891,107,56.1,0
21892,106,57,0.0204
21893,106,59.9,0
21894,105,56.3,0.0515
21895,103,56.6,0.0105
21896,103,58.1,0
21897,101,57.7,0
21898,93,56.8,0.1628
21899,93,59.3,0.1628
21900,92,58.1,0.0118
21901,89,55.3,0.1687
21902,89,56.2,0
21903,89,57.1,0.012
21904,89,57.5,0
21905,89,57.9,0
21906,89,59.4,0
21907,88,57.2,0.0122
21908,86,56.5,0.0125
21909,86,56.7,0
21910,85,56.6,0.1772
21911,86,57.2,0.0125
21912,86,56.3,0.0125
21913,86,57.8,0
21914,86,55,0.025
21915,86,55.6,0.025
21916,87,56.4,0.0125
21917,88,56.6,0.0123
21918,89,56.2,0
21919,89,58,0
21920,88,55.7,0
21921,87,56.6,0.025
21922,86,55.6,0.1646
21923,86,55.9,0
21924,87,58.2,0
21925,87,58.9,0.0125
21926,87,57.1,0.025
21927,82,55,0.0135
21928,74,55.9,0.0299
21929,74,56.9,0
21930,74,57.5,0.0149
21931,72,57.2,0.0303
21932,71,58.5,0.0154
21933,71,58.6,0
21934,71,58.3,0
21935,71,55.1,0
21936,69,58.1,0
21937,69,57.6,0
21938,67,56.4,0.0164
21939,67,57.4,0.0164
21940,67,56.2,0
21941,66,56.7,0
21942,66,63,0
21943,65,58.2,0
21944,65,57.4,0
21945,65,62.9,0
21946,65,59.1,0.0169
21947,64,58.2,0
21948,64,57.1,0
21949,64,56.7,0.0172
21950,66,60.2,0
21951,66,55.5,0.0167
21952,66,56.6,0.0167
21953,65,66.8,0
21954,67,58.3,0
21955,67,60.8,0
21956,67,54.3,0.0164
21957,68,56.2,0.0161
21958,67,57.8,0
21959,66,57.4,0
21960,66,56.9,0.0164
21961,66,58,0
21962,66,56,0
21963,65,54.9,0.0167
21964,65,55,0
21965,63,58.8,0
21966,63,57.2,0
21967,64,58.9,0
21968,64,62.2,0
21969,63,56.5,0
21970,63,55.7,0.0339
21971,64,58.3,0.0167
21972,64,56.5,0
21973,64,60.7,0.0164
21974,64,57.3,0.0164
21975,64,58.1,0
21976,67,59.6,0.0159
21977,67,56.3,0
21978,65,56.1,0.0328
21979,64,55.5,0.0164
21980,61,57.9,0
21981,61,56.8,0
21982,63,54.9,0
21983,64,63.3,0
21984,64,56.7,0
21985,64,61,0
21986,64,60.5,0
21987,64,59.3,0
21988,65,58.1,0
21989,65,57.3,0
21990,65,60.6,0
21991,61,61.8,0
21992,61,60.8,0
21993,62,57.4,0.0169
21994,63,60.3,0
21995,66,56.1,0
21996,64,60.4,0
21997,65,58.2,0
21998,65,59,0
21999,63,57.4,0.0164
22000,64,55.9,0
22001,63,60.2,0
22002,63,57.9,0.0328
22003,64,56.8,0.0161
22004,62,57.9,0.0167
22005,65,62.1,0
22006,65,57.2,0.0161
22007,68,58.2,0
22008,68,57.2,0
22009,67,57.8,0.0154
22010,67,58.5,0
22011,66,56.6,0
22012,66,55.8,0
22013,66,62.3,0
22014,65,57.9,0
22015,64,56.9,0
22016,62,58.4,0
22017,62,57.7,0.0164
22018,61,60.6,0
22019,61,59.5,0
22020,61,60.8,0
22021,59,57.8,0
22022,60,57.2,0
22023,60,62.4,0
22024,60,58.1,0
22025,60,55.5,0
22026,60,59,0
22027,57,55.3,0
22028,57,58.1,0
22029,57,57.2,0
22030,59,55.8,0
22031,58,57.3,0
22032,58,57.9,0
22033,57,59.1,1
22034,57,62,0
22035,57,56.2,0
22036,57,59.3,0
22037,56,57.7,0
22038,53,60.5,0.0189
22039,54,59.9,0.037
22040,56,63,0
22041,56,58,0
22042,56,66.3,0
22043,56,60.6,0
22044,57,60.6,0
22045,57,58.9,0
22046,57,58.9,0.0175
22047,57,57.2,0
22048,57,60.7,0
22049,57,56.4,0.0175
22050,59,53.6,0
22051,61,60.9,0
22052,61,59.4,0.0164
22053,63,59.2,0
22054,63,59.5,0
22055,63,63.2,0
22056,63,57.5,0
22057,67,57.7,0
22058,79,57.6,0.0135
22059,78,57.6,0.0133
22060,80,60.2,0
22061,79,58.4,0
22062,80,58.2,0.0128
22063,80,59.9,0
22064,81,57.5,0
22065,80,58,0.0256
22066,80,59.9,0.1923
22067,81,58.2,0.0127
22068,80,58.4,0.0256
22069,82,61.4,0
22070,82,56.6,0.0125
22071,81,57.1,0.0127
22072,83,56.2,0
22073,83,56.6,0
22074,85,60,0
22075,85,59.2,0.012
22076,81,59.7,0
22077,81,58.1,0.0127
22078,77,54.7,0
22079,77,58.9,0
22080,77,58,0.0133
22081,77,57.3,0
22082,77,59.7,0
22083,77,62.5,0
22084,78,60.2,0
22085,78,56.8,0.0132
22086,78,61,0
22087,78,59.9,0
22088,78,57.7,0.0132
22089,78,56.4,0.0132
22090,80,57.5,0
22091,81,60,0.0127
22092,81,57.5,0.0127
22093,85,59.1,0
22094,86,61.1,0
22095,86,57.6,0.0122
22096,86,56.6,0
22097,86,56,0.0122
22098,85,59.6,0
22099,78,58.8,0.1233
22100,79,53.5,0.0405
22101,78,57.5,0
22102,79,57.8,0.0135
22103,79,57.9,0.1081
22104,82,57.8,0.013
22105,82,56.5,0.1169
22106,82,57.5,0
22107,81,56.1,0
22108,82,58.8,0.1039
22109,84,55.6,0.1139
22110,84,58.2,0.0127
22111,85,55.5,0.0886
22112,85,57.5,0.0253
22113,83,57.3,0.1169
22114,83,58.9,0
22115,83,59.1,0.1039
22116,83,57.4,0.013
22117,84,56.2,0.1026
22118,89,60,0
22119,89,58.3,0
22120,88,57.7,0.012
22121,87,56.7,0
22122,90,57.1,0
22123,90,57.1,0.0118
22124,91,58.1,0
22125,91,56,0.0116
22126,88,57.9,0
22127,88,60.6,0.012
22128,88,57.7,0
22129,89,55.8,0.0238
22130,89,57.2,0
22131,89,55.7,0
22132,89,56.5,0
22133,88,55.9,0
22134,89,57.8,0
22135,89,57.6,0.1807
22136,94,55,0.0114
22137,96,56.4,0
22138,96,58,0.2
22139,96,61.5,0
22140,96,59.5,0
22141,97,58.3,0
22142,97,57.3,0
22143,96,57.2,0.0222
22144,94,56.3,0.1932
22145,92,56.4,0
22146,94,53.6,0
22147,94,57.1,0
22148,94,56.6,0.0227
22149,94,58.6,0.0114
22150,93,60.7,0
22151,94,55.5,0
22152,94,56.1,0
22153,92,57.3,0.0112
22154,91,55.1,0.0114
22155,90,55.5,0.0115
22156,87,59.7,0.1905
22157,87,58.4,0
22158,89,56.6,0.0118
22159,88,57.2,0
22160,88,58.4,0.0118
22161,88,56.7,0.0471
22162,88,59.6,0
22163,88,54.1,0.0588
22164,88,57.7,0
22165,88,59.3,0
22166,86,57.8,0
22167,86,55.4,0.012
22168,87,56.1,0.0238
22169,88,57.8,0.0119
22170,88,57.4,0.0119
22171,89,55.8,0
22172,88,56.7,0.0119
22173,88,56.9,0
22174,88,59.6,0
22175,88,57.3,0
22176,88,56.7,0.0119
22177,89,56.3,0.0235
22178,90,53.9,0.0116
22179,90,59.3,0.0116
22180,89,56.1,0.0118
22181,89,54.2,0
22182,89,53,0.0471
22183,91,58.3,0.0115
22184,90,55.2,0
22185,90,54.7,0.0349
22186,90,58.1,0
22187,90,53.7,0.0465
22188,93,55.1,0.0225
22189,92,55.5,0.2069
22190,93,58.3,0
22191,95,54.4,0.0333
22192,95,61,0.0111
22193,95,59.2,0.0111
22194,94,57.6,0
22195,94,58,0.0112
22196,92,54.8,0
22197,94,60.1,0
22198,90,58,0.0114
22199,90,59.3,0
22200,90,58.1,0.0114
22201,87,58.8,0
22202,87,59.4,0.0118
22203,87,57.7,0.0118
22204,87,57.7,0.0118
22205,87,55.4,0.0118
22206,87,55.4,0.0235
22207,83,55.6,0
22208,83,54,0.0123
22209,83,57.6,0
22210,81,55.8,0.1646
22211,81,55.9,0.0127
22212,80,59.5,0
22213,84,57.2,0.0122
22214,82,56.6,0.0123
22215,83,56.9,0
22216,82,57.7,0.0123
22217,82,61.2,0.0247
22218,80,57,0.0127
22219,80,57.1,0.1899
22220,80,57.9,0
22221,77,56.7,0
22222,78,55.9,0.013
22223,80,55.1,0
22224,78,58,0
22225,66,59.6,0
22226,66,56.1,0.0156
22227,66,56.2,0.0156
22228,68,59.2,0
22229,68,56.4,0.0152
22230,68,55.3,0
22231,72,54.8,1
22232,72,56.6,0
22233,75,55.2,0
22234,77,58,0
22235,83,57.6,0.0125
22236,83,55.1,0.0125
22237,83,55.6,0.025
22238,83,54.6,0.0125
22239,83,54.8,0
22240,82,53.2,0.0253
22241,84,58.7,0
22242,84,57.3,0.0247
22243,79,59.3,0
22244,78,56.5,0.0133
22245,81,56.9,0
22246,83,60.5,0
22247,82,58.5,1
22248,82,55.6,0.0128
22249,82,55.2,0.0128
22250,81,55.5,0
22251,81,57.6,0.013
22252,80,54.8,0.0263
22253,80,54.6,0
22254,75,59.5,0
22255,76,57.2,0
22256,77,57.6,0
22257,77,57.2,0.0278
22258,76,56.5,0
22259,75,60.9,0.0282
22260,75,58.1,0
22261,75,58,0
22262,77,54.8,0
22263,76,56.6,0
22264,76,59.5,0
22265,76,54.6,0
22266,76,56.2,0.0417
22267,75,56.6,0.0141
22268,75,59,0
22269,75,55.1,0.0141
22270,75,56.1,0.0141
22271,73,57,0.0435
22272,74,57.5,0
22273,74,58.1,0
22274,74,59.4,0.0143
22275,74,55.5,0
22276,77,54.9,0.0274
22277,79,56.3,0
22278,79,62.4,0.0133
22279,77,55.5,0.0411
22280,77,57.2,0
22281,77,58.8,0
22282,77,57.2,0
22283,76,55.6,0.0139
22284,76,56.8,0.0139
22285,75,59.8,0.0141
22286,74,54.9,0
22287,79,56.1,0
22288,79,57.3,0
22289,79,59.3,0
22290,79,57.3,0.0135
22291,78,58,0
22292,78,57.5,0.0137
22293,78,59.5,0.0137
22294,78,57.3,0.0137
22295,93,55,0
22296,90,57.6,0.0119
22297,91,56.3,0
22298,93,57.4,0.023
22299,93,55.3,0
22300,94,56.5,0.1818
22301,98,54.4,0
22302,99,56.3,0
22303,99,55.1,0
22304,99,56.7,0
22305,100,57.7,0
22306,100,56.7,0.0106
22307,99,56.2,0.0323
22308,98,57.5,0.0217
22309,98,58.1,0
22310,98,57.3,0.0435
22311,100,59.1,0
22312,102,55.9,0.2188
22313,102,57.8,0.0312
22314,102,56.8,0.0104
22315,103,55.4,0
22316,104,60.7,0
22317,104,56,0.0102
22318,107,57,0.0297
22319,107,57.8,0
22320,107,55.9,0
22321,107,56.2,0.0198
22322,107,57.5,0
22323,107,57.9,0.0099
22324,108,56.1,0
22325,109,56.6,0
22326,110,56.7,0.0097
22327,109,57.4,0
22328,109,56.3,0
22329,109,55.9,0.0294
22330,109,56.6,0.0196
22331,109,57.1,0
22332,110,54.4,0.0097
22333,109,55.1,0.233
22334,109,56,0.0583
22335,110,55.7,0.0194
22336,110,56.9,0.0097
22337,108,57.3,0
22338,108,57.5,0
22339,108,56,0.0099
22340,105,55.8,0.0102
22341,103,58.8,0.0208
22342,103,55.1,0.2292
22343,103,56,0.0104
22344,103,57.5,0.0104
22345,102,56.9,0.0211
22346,101,58.9,0
22347,101,56.3,0.0108
22348,101,55.5,0.0215
22349,101,55.6,0
22350,100,56.5,0
22351,99,55.1,0.022
22352,99,53.9,0.011
22353,100,57.1,0.0109
22354,108,54.6,0.0306
22355,110,57.4,0.02
22356,110,58.3,0
22357,110,57.2,0.01
22358,108,56.4,0.0204
22359,106,57.8,0
22360,106,57.5,0
22361,107,61.4,0
22362,107,57.8,0.0103
22363,101,56.3,0.0109
22364,100,56.5,0
22365,101,55.1,0
22366,97,56.9,0.2299
22367,97,55.2,0
22368,97,57.2,0.0115
22369,99,54.9,0.2184
22370,101,55.3,0.0114
22371,100,60,0.0114
22372,100,56.5,0.0114
22373,100,56.1,0.0114
22374,99,59.8,0
22375,100,57.7,0.2135
22376,99,56.4,0.0227
22377,99,54.8,0.0114
22378,99,56.2,0.0114
22379,98,56.7,0.2184
22380,97,54.5,0.2093
22381,92,56.6,0.0116
22382,96,57,0
22383,96,54.6,0.0115
22384,97,57.8,0
22385,96,58.4,0
22386,98,55.8,0.0227
22387,101,57.5,0.011
22388,101,56.3,0.011
22389,100,57.6,0.0333
22390,98,56.4,0
22391,99,55.7,0.0222
22392,100,55.5,0.022
22393,101,56.2,0.0217
22394,101,59.6,0.0109
22395,100,55.7,0.011
22396,98,57.6,0
22397,98,55.1,0
22398,98,56.9,0.0112
22399,98,56.1,0.0112
22400,98,56.2,0.0562
22401,97,57.7,0.0114
22402,97,56.7,0
22403,97,55.6,0
22404,98,56.2,0
22405,97,56.8,0.0115
22406,96,57.8,0
